"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"FFCH","First Financial Holdings, Inc.","21.19","350556489.53","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/ffch",
"FFNW","First Financial Northwest, Inc.","9.45","177708837.6","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/ffnw",
"FFKY","First Financial Service Corporation","3.02","14465685.24","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffky",
"INBK","First Internet Bancorp","26.2","49171688.4","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/inbk",
"FIBK","First Interstate BancSystem, Inc.","20.63","899776253.46","n/a","2010","Finance","Major Banks","http://www.nasdaq.com/symbol/fibk",
"FMFC","First M & F Corporation","15.2","140355538.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmfc",
"FRME","First Merchants Corporation","16.43","472881014.37","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/frme",
"FMBI","First Midwest Bancorp, Inc.","13.42","1007456242.1","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmbi",
"NBCB","First NBC Bank Holding Company","24.12","415580171.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nbcb",
"FNFG","First Niagara Financial Group Inc.","9.9","3504096258.3","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnfg",
"BANC","First PacTrust Bancorp, Inc.","13.04","141871627.04","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/banc",
"BANCL","First PacTrust Bancorp, Inc.","25.94","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bancl",
"FSFG","First Savings Financial Group, Inc.","22.39","51895877.85","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fsfg",
"FSGI","First Security Group, Inc.","6.09","380158305.03","n/a","2005","Finance","Major Banks","http://www.nasdaq.com/symbol/fsgi",
"FSLR","First Solar, Inc.","48.37","4246508665.63","n/a","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/fslr",
"FSBK","First South Bancorp Inc","6.38","62213108.98","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fsbk",
"BICK","First Trust Exchange-Traded Fund II First Trust BICK Index Fun","24.29","31577048.58","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bick",
"CU","First Trust Exchange-Traded Fund II First Trust ISE Global Cop","23.82","34539047.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cu",
"PLTM","First Trust Exchange-Traded Fund II First Trust ISE Global Pla","11.71","9368023.42","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pltm",
"CARZ","First Trust Exchange-Traded Fund II First Trust NASDAQ Global ","34.8899","17445019.7798","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/carz",
"HYLS","First Trust Exchange-Traded Fund IV First Trust High Yield Lon","52.2","20880104.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hyls",
"FTSL","First Trust Exchange-Traded Fund IV First Trust Senior Loan Fu","50.03","25015100.06","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftsl",
"TDIV","First Trust Exchange-Traded Fund VI First Trust NASDAQ Technol","22.36","113029800","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tdiv",
"MDIV","First Trust Exchange-Traded Fund VI Multi-Asset Diversified In","22.399","402062094.798","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mdiv",
"SKYY","First Trust ISE Cloud Computing Index Fund","22.22","94435044.44","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/skyy",
"QABA","First Trust NASDAQ ABA Community Bank Index Fund","28.9","15895057.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qaba",
"FONE","First Trust NASDAQ CEA Smartphone Index Fund","28.71","12919557.42","n/a","1996","n/a","n/a","http://www.nasdaq.com/symbol/fone",
"GRID","First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ","33.008","11552866.016","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grid",
"QCLN","First Trust NASDAQ Clean Edge U.S. Liquid Series Index Fund","13.69","39016527.38","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qcln",
"QQEW","First Trust NASDAQ-100 Equal Weighted Index Fund","30.836","141845661.672","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqew",
"QQXT","First Trust NASDAQ-100 Ex-Technology Sector Index Fund","30.108","61721460.216","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqxt",
"QTEC","First Trust NASDAQ-100-Technology Sector Index Fund","29.35","117400058.7","n/a","1984","n/a","n/a","http://www.nasdaq.com/symbol/qtec",
"FUNC","First United Corporation","8.3","51454048.9","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/func",
"FBMI","Firstbank Corporation","13.58","109268237.96","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbmi",
"FCFC","FirstCity Financial Corporation","9.92","104791874.24","n/a","n/a","Finance","Finance Companies","http://www.nasdaq.com/symbol/fcfc",
"SVVC","Firsthand Technology Value Fund, Inc.","18.63","159407222.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/svvc",
"FMER","FirstMerit Corporation","17.95","2974999200.15","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmer",
"FSRV","FirstService Corporation","32.98","951875191.1","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/fsrv",
"FISV","Fiserv, Inc.","88.95","11844814070.55","n/a","1986","Technology","EDP Services","http://www.nasdaq.com/symbol/fisv",
"FSCI","Fisher Communications, Inc.","41.39","365928038.03","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/fsci",
"FIVE","Five Below, Inc.","39.48","2131181013.36","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/five",
"FLML","Flamel Technologies S.A.","4.56","113827860","n/a","1996","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/flml",
"FLXS","Flexsteel Industries, Inc.","21","149150295","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/flxs",
"FLEX","Flextronics International Ltd.","7.22","4735069943.64","n/a","1994","Technology","Electrical Products","http://www.nasdaq.com/symbol/flex",
"FLIR","FLIR Systems, Inc.","24.73","3508787437.39","n/a","1993","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/flir",
"FLOW","Flow International Corporation","3.9","188850901.2","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/flow",
"FLDM","Fluidigm Corporation","17.49","444606521.37","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/fldm",
"FFIC","Flushing Financial Corporation","15.93","491204242.17","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffic",
"FNBN","FNB United Corp.","7.64","166062566.32","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnbn",
"FMCN","Focus Media Holding Limited","27.23","3595533286.24","n/a","2005","Technology","Advertising","http://www.nasdaq.com/symbol/fmcn",
"FONR","Fonar Corporation","7.32","43694046.24","n/a","1981","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/fonr",
"VIFL","Food Technology Service, Inc.","5.021","14236799.471","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/vifl",
"FES","Forbes Energy Services Ltd","3.57","76264028.61","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/fes",
"FORM","FormFactor, Inc.","5.46","294523199.88","n/a","1993","Technology","Semiconductors","http://www.nasdaq.com/symbol/form",
"FORTY","Formula Systems (1985) Ltd.","21.03","285923880","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/forty",
"FORR","Forrester Research, Inc.","36.15","742087200","n/a","1985","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/forr",
"FTNT","Fortinet, Inc.","18.5","3001168531","n/a","2009","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/ftnt",
"FWRD","Forward Air Corporation","38.15","1151397138.5","n/a","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/fwrd",
"FORD","Forward Industries, Inc.","2","16225370","n/a","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/ford",
"FOSL","Fossil, Inc.","107.09","6283228172.72","n/a","1993","Consumer Non-Durables","Consumer Specialties","http://www.nasdaq.com/symbol/fosl",
"FWLT","Foster Wheeler AG.","21.49","2152053707.51","n/a","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/fwlt",
"FXCB","Fox Chase Bancorp, Inc.","16.94","208456254.16","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fxcb",
"FRAN","Francesca&#39;s Holdings Corporation","29.29","1288614311.54","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/fran",
"FELE","Franklin Electric Co., Inc.","33.18","1573293405.6","n/a","n/a","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/fele",
"FRNK","Franklin Financial Corporation","18.15","229910406","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/frnk",
"FRED","Fred&#39;s, Inc.","15.08","553526947.48","n/a","1992","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/fred",
"FREE","FreeSeas Inc.","0.78","2521022.4","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/free",
"RAIL","Freightcar America, Inc.","17.69","212719118.87","n/a","1992","Capital Goods","Railroads","http://www.nasdaq.com/symbol/rail",
"FEIM","Frequency Electronics, Inc.","10.18","85878551.26","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/feim",
"FFN","FriendFinder Networks Inc.","0.36","11816193.96","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/ffn",
"FTR","Frontier Communications Corporation","4.4","4390113200","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ftr",
"FFEX","Frozen Food Express Industries, Inc.","1.55","28040020.8","n/a","1971","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/ffex",
"FSBW","FS Bancorp, Inc.","16.8","54434100","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/fsbw",
"FSYS","Fuel Systems Solutions, Inc.","15.59","312640113.92","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/fsys",
"FTEK","Fuel Tech, Inc.","3.62","80224206.46","n/a","n/a","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/ftek",
"FCEL","FuelCell Energy, Inc.","1.07","202738810.68","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/fcel",
"FULL","Full Circle Capital Corporation","7.81","59116873.42","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/full",
"FLL","Full House Resorts, Inc.","3.12","58436604.72","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/fll",
"FULT","Fulton Financial Corporation","11.57","2257862360","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fult",
"FURX","Furiex Pharmaceuticals, Inc.","36.75","371690565.75","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/furx",
"FFHL","Fuwei Films (Holdings) Co., Ltd.","1.1499","15020568.75","n/a","2006","Capital Goods","Specialty Chemicals","http://www.nasdaq.com/symbol/ffhl",
"FXEN","FX Energy, Inc.","3.45","184283550.9","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/fxen",
"GK","G&K Services, Inc.","47.12","921363040.4","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/gk",
"WILC","G. Willi-Food International,  Ltd.","6.92","89781775.4","n/a","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/wilc",
"GAIA","Gaiam, Inc.","3.83","66413521.35","n/a","1999","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/gaia",
"GALT","Galectin Therapeutics Inc.","4.22","67980359.8","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/galt",
"GALTU","Galectin Therapeutics Inc.","9.5","0","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/galtu",
"GALTW","Galectin Therapeutics Inc.","1.45","0","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/galtw",
"GALE","Galena Biopharma, Inc.","2.5","208659027.5","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gale",
"GPIC","Gaming Partners International Corporation","8.41","66877699.24","n/a","n/a","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/gpic",
"GRMN","Garmin Ltd.","36.39","7571937241.02","n/a","2000","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/grmn",
"GARS","Garrison Capital Inc.","15.59","261269364.61","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gars",
"GKNT","Geeknet, Inc.","14.7","97267592.1","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/gknt",
"GENC","Gencor Industries Inc.","7.13","67862413.1","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/genc",
"GNCMA","General Communication, Inc.","9.63","397458344.79","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/gncma",
"GFN","General Finance Corporation","4.26","94791543.36","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/gfn",
"GFNCL","General Finance Corporation","3.43","0","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/gfncl",
"GFNCP","General Finance Corporation","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gfncp",
"GFNCZ","General Finance Corporation","0.24","0","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/gfncz",
"GENE","Genetic Technologies Ltd","2.68","41519613.24","n/a","1980","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/gene",
"GNMK","GenMark Diagnostics, Inc.","15.29","501059293.68","n/a","2010","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/gnmk",
"GHDX","Genomic Health, Inc.","36.55","1104443959.75","n/a","2005","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/ghdx",
"GNTX","Gentex Corporation","24.73","3550833160.82","n/a","1981","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/gntx",
"THRM","Gentherm Inc","17.86","596984162.9","n/a","2006","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/thrm",
"GENT","Gentium SpA","8.83","132789804.89","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gent",
"GTIV","Gentiva Health Services, Inc.","9.84","308097032.16","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/gtiv",
"GNVC","GenVec, Inc.","0.6901","8935611.4785","n/a","2000","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gnvc",
"GMETP","GeoMet, Inc.","8","36396296","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/gmetp",
"GTWN","Georgetown Bancorp, Inc.","13.8","26643853.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gtwn",
"GEOS","Geospace Technologies Corporation","87.57","1130643942.12","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/geos",
"GABC","German American Bancorp, Inc.","21.5","272315259","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gabc",
"GERN","Geron Corporation","1.15","149994273.45","n/a","1996","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gern",
"GEVO","Gevo, Inc.","1.67","73613830.46","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/gevo",
"ROCK","Gibraltar Industries, Inc.","17.13","525559517.37","n/a","1993","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/rock",
"GIGM","GigaMedia Limited","0.98","49705576.48","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/gigm",
"GIGA","Giga-tronics Incorporated","1.59","7997297.73","n/a","1983","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/giga",
"GIII","G-III Apparel Group, LTD.","41.6","842104723.2","n/a","1989","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/giii",
"GILT","Gilat Satellite Networks Ltd.","5.29","221465162.3","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/gilt",
